millisecs |yr|mo|da|hr|mi|se|volt   |ampere |watt   
0000048168|21|02|24|08|18|17|037.874|003.021|114.434
0000048268|21|02|24|08|18|17|037.805|003.132|118.425
0000048369|21|02|24|08|18|18|038.145|001.651|062.994
0000048469|21|02|24|08|18|18|038.283|001.192|045.644
0000048568|21|02|24|08|18|18|038.294|001.133|043.388
0000048669|21|02|24|08|18|18|038.342|001.088|041.739
0000048768|21|02|24|08|18|18|038.331|001.058|040.592
0000048868|21|02|24|08|18|18|038.411|000.836|032.143
0000048969|21|02|24|08|18|18|038.299|001.399|053.605
0000049068|21|02|24|08|18|18|038.097|002.088|079.560
0000049168|21|02|24|08|18|18|038.007|002.177|082.749
0000049269|21|02|24|08|18|18|037.624|003.865|145.442
0000049368|21|02|24|08|18|19|036.736|007.427|272.866
0000049468|21|02|24|08|18|19|036.029|007.864|283.355
0000049569|21|02|24|08|18|19|036.811|007.027|258.698
0000049668|21|02|24|08|18|19|036.545|007.849|286.870
0000049768|21|02|24|08|18|19|036.242|009.212|333.874
0000049868|21|02|24|08|18|19|036.236|009.241|334.899
0000049968|21|02|24|08|18|19|036.491|008.427|307.531
0000050068|21|02|24|08|18|19|036.747|007.027|258.250
0000050168|21|02|24|08|18|19|037.385|004.546|169.988
0000050268|21|02|24|08|18|19|037.948|002.377|090.209
0000050368|21|02|24|08|18|20|038.310|000.962|036.881
0000050468|21|02|24|08|18|20|038.576|000.103|003.999
0000050568|21|02|24|08|18|20|038.714|000.577|022.362
0000050668|21|02|24|08|18|20|038.682|000.540|020.911
0000050768|21|02|24|08|18|20|038.719|000.562|021.792
0000050868|21|02|24|08|18|20|038.682|000.429|016.614
0000050969|21|02|24|08|18|20|038.560|000.037|001.427
0000051068|21|02|24|08|18|20|038.427|000.725|027.888
0000051168|21|02|24|08|18|20|038.198|001.658|063.364
0000051269|21|02|24|08|18|20|037.986|002.540|096.487
0000051368|21|02|24|08|18|21|038.246|001.629|062.311
0000051468|21|02|24|08|18|21|038.331|001.177|045.134
0000051569|21|02|24|08|18|21|038.294|001.088|041.687
0000051668|21|02|24|08|18|21|038.337|001.118|042.869
0000051768|21|02|24|08|18|21|038.241|001.407|053.806
0000051869|21|02|24|08|18|21|038.172|001.673|063.886
0000051968|21|02|24|08|18|21|038.166|001.888|072.073
0000052068|21|02|24|08|18|21|038.119|001.710|065.208
0000052169|21|02|24|08|18|21|038.166|001.799|068.682
0000052268|21|02|24|08|18|21|038.140|001.836|070.046
0000052368|21|02|24|08|18|22|038.108|002.066|078.736
0000052469|21|02|24|08|18|22|038.161|001.821|069.520
0000052568|21|02|24|08|18|22|038.182|001.799|068.710
0000052668|21|02|24|08|18|22|038.188|001.747|066.740
0000052769|21|02|24|08|18|22|038.140|001.932|073.718
0000052869|21|02|24|08|18|22|038.103|002.192|083.522
0000052968|21|02|24|08|18|22|038.060|002.132|081.174
0000053068|21|02|24|08|18|22|038.119|001.969|075.088
0000053168|21|02|24|08|18|22|038.140|001.718|065.527
0000053268|21|02|24|08|18|22|038.156|001.606|061.316
0000053368|21|02|24|08|18|23|038.283|001.266|048.479
0000053468|21|02|24|08|18|23|038.379|000.770|029.558
0000053568|21|02|24|08|18|23|038.469|000.355|013.674
0000053668|21|02|24|08|18|23|038.533|000.281|010.843
0000053768|21|02|24|08|18|23|038.507|000.377|014.543
0000053868|21|02|24|08|18|23|038.469|000.459|017.662
0000053968|21|02|24|08|18|23|038.533|000.333|012.841
0000054068|21|02|24|08|18|23|038.501|000.422|016.252
0000054169|21|02|24|08|18|23|038.507|000.510|019.676
0000054268|21|02|24|08|18|23|038.390|000.910|034.968
0000054368|21|02|24|08|18|24|038.172|001.695|064.734
0000054469|21|02|24|08|18|24|038.076|002.051|078.106
0000054568|21|02|24|08|18|24|037.943|002.828|107.337
0000054668|21|02|24|08|18|24|037.784|003.517|132.908
0000054769|21|02|24|08|18|24|037.794|003.562|134.625
0000054868|21|02|24|08|18|24|037.858|002.717|102.891
0000054968|21|02|24|08|18|24|037.794|002.925|110.554
0000055069|21|02|24|08|18|24|038.007|002.540|096.541
0000055168|21|02|24|08|18|24|037.980|002.421|091.973
0000055268|21|02|24|08|18|24|037.858|002.747|104.013
0000055369|21|02|24|08|18|25|037.789|003.162|119.494
0000055468|21|02|24|08|18|25|037.316|004.813|179.622
0000055568|21|02|24|08|18|25|037.401|005.072|189.725
0000055669|21|02|24|08|18|25|037.502|004.013|150.524
0000055768|21|02|24|08|18|25|037.523|004.643|174.229
0000055868|21|02|24|08|18|25|037.369|005.057|189.010
0000055969|21|02|24|08|18|25|037.395|004.717|176.406
0000056068|21|02|24|08|18|25|037.502|004.361|163.577
0000056168|21|02|24|08|18|25|037.943|002.725|103.403
0000056268|21|02|24|08|18|25|038.113|001.806|068.868
0000056368|21|02|24|08|18|26|038.150|001.725|065.828
0000056468|21|02|24|08|18|26|038.033|002.192|083.370
0000056568|21|02|24|08|18|26|038.055|002.132|081.162
0000056668|21|02|24|08|18|26|038.395|000.703|027.011
0000056768|21|02|24|08|18|26|038.608|000.236|009.149
0000056868|21|02|24|08|18|26|038.661|000.266|010.306
0000056968|21|02|24|08|18|26|038.884|000.992|038.586
0000057068|21|02|24|08|18|26|037.018|007.501|277.700
0000057168|21|02|24|08|18|26|037.863|002.836|107.392
0000057268|21|02|24|08|18|26|038.400|000.733|028.153
0000057369|21|02|24|08|18|27|038.283|001.355|051.882
0000057468|21|02|24|08|18|27|038.097|001.821|069.404
0000057568|21|02|24|08|18|27|038.299|001.214|046.514
0000057669|21|02|24|08|18|27|038.145|001.895|072.316
0000057768|21|02|24|08|18|27|037.954|002.806|106.524
0000057868|21|02|24|08|18|27|036.975|006.901|255.202
0000057969|21|02|24|08|18|27|037.566|003.873|145.494
0000058068|21|02|24|08|18|27|038.251|001.110|042.490
0000058168|21|02|24|08|18|27|038.555|000.096|003.711
0000058269|21|02|24|08|18|27|038.571|000.007|000.285
0000058368|21|02|24|08|18|28|038.443|000.548|021.067
0000058468|21|02|24|08|18|28|038.188|001.681|064.195
0000058569|21|02|24|08|18|28|037.826|003.465|131.097
0000058668|21|02|24|08|18|28|037.810|003.339|126.281
0000058768|21|02|24|08|18|28|038.299|000.970|037.155
0000058869|21|02|24|08|18|28|038.549|000.096|003.711
0000058968|21|02|24|08|18|28|038.448|000.533|020.500
0000059068|21|02|24|08|18|28|038.262|001.510|057.803
0000059169|21|02|24|08|18|28|037.948|002.569|097.516
0000059283|21|02|24|08|18|28|038.379|000.696|026.716
0000059383|21|02|24|08|18|29|038.592|000.103|004.001
0000059483|21|02|24|08|18|29|038.331|001.281|049.108
0000059583|21|02|24|08|18|29|037.534|004.302|161.492
0000059683|21|02|24|08|18|29|037.714|002.925|110.321
0000059783|21|02|24|08|18|29|038.469|000.399|015.383
0000059883|21|02|24|08|18|29|038.576|000.029|001.142
0000059983|21|02|24|08|18|29|036.997|006.346|234.800
0000060083|21|02|24|08|18|29|034.779|015.551|540.875
0000060183|21|02|24|08|18|29|038.220|001.318|050.380
0000060283|21|02|24|08|18|29|038.592|000.133|005.144
0000060383|21|02|24|08|18|30|038.480|000.355|013.678
0000060484|21|02|24|08|18|30|038.406|000.644|024.744
0000060583|21|02|24|08|18|30|038.278|001.466|056.126
0000060683|21|02|24|08|18|30|037.725|003.636|137.172
0000060802|21|02|24|08|18|30|037.853|002.399|090.823
0000060901|21|02|24|08|18|30|038.251|001.177|045.040
0000061002|21|02|24|08|18|30|038.539|000.259|009.988
0000061101|21|02|24|08|18|30|038.555|000.037|001.427
0000061201|21|02|24|08|18|30|038.507|000.340|013.117
0000061302|21|02|24|08|18|30|038.475|000.488|018.805
0000061401|21|02|24|08|18|31|038.443|000.718|027.614
0000061501|21|02|24|08|18|31|038.267|001.221|046.759
0000061602|21|02|24|08|18|31|037.869|002.540|096.189
0000061701|21|02|24|08|18|31|037.810|002.939|111.161
0000061801|21|02|24|08|18|31|038.081|002.236|085.167
0000061902|21|02|24|08|18|31|038.198|001.629|062.233
0000062002|21|02|24|08|18|31|038.257|001.318|050.429
0000062102|21|02|24|08|18|31|038.039|002.310|087.889
0000062202|21|02|24|08|18|31|037.831|002.740|103.659
0000062302|21|02|24|08|18|31|037.358|005.043|188.403
0000062403|21|02|24|08|18|32|037.906|002.680|101.618
0000062502|21|02|24|08|18|32|038.209|001.547|059.138
0000062602|21|02|24|08|18|32|038.400|000.799|030.712
0000062703|21|02|24|08|18|32|038.523|000.362|013.978
0000062802|21|02|24|08|18|32|038.416|000.755|029.018
0000062902|21|02|24|08|18|32|038.448|000.659|025.340
0000063003|21|02|24|08|18|32|038.443|000.614|023.629
0000063102|21|02|24|08|18|32|038.438|000.681|026.187
0000063202|21|02|24|08|18|32|038.374|000.925|035.522
0000063303|21|02|24|08|18|32|038.406|000.851|032.707
0000063402|21|02|24|08|18|33|038.400|000.814|031.281
0000063502|21|02|24|08|18|33|038.342|000.940|036.060
0000063603|21|02|24|08|18|33|038.422|000.718|027.599
0000063702|21|02|24|08|18|33|038.406|000.799|030.716
0000063802|21|02|24|08|18|33|038.443|000.696|026.760
0000063903|21|02|24|08|18|33|038.459|000.518|019.936
0000064002|21|02|24|08|18|33|038.459|000.703|027.056
0000064102|21|02|24|08|18|33|038.352|001.007|038.626
0000064203|21|02|24|08|18|33|038.337|001.014|038.894
0000064302|21|02|24|08|18|33|038.379|000.844|032.400
0000064402|21|02|24|08|18|34|038.395|000.940|036.110
0000064503|21|02|24|08|18|34|038.406|000.896|034.414
0000064602|21|02|24|08|18|34|038.368|001.014|038.927
0000064702|21|02|24|08|18|34|038.368|001.177|045.178
0000064803|21|02|24|08|18|34|038.358|001.066|040.904
0000064902|21|02|24|08|18|34|038.390|000.881|033.831
0000065002|21|02|24|08|18|34|038.368|000.918|035.233
0000065102|21|02|24|08|18|34|038.384|000.940|036.100
0000065202|21|02|24|08|18|34|038.422|000.792|030.444
0000065302|21|02|24|08|18|34|038.427|000.585|022.481
0000065402|21|02|24|08|18|35|038.427|000.599|023.050
0000065502|21|02|24|08|18|35|038.411|000.688|026.454
0000065614|21|02|24|08|18|35|038.480|000.688|026.501
0000065712|21|02|24|08|18|35|038.454|000.718|027.622
0000065812|21|02|24|08|18|35|038.443|000.725|027.899
0000065913|21|02|24|08|18|35|038.469|000.622|023.930
0000066013|21|02|24|08|18|35|038.485|000.614|023.655
0000066113|21|02|24|08|18|35|038.560|000.333|012.850
0000066213|21|02|24|08|18|35|038.549|000.251|009.706
0000066313|21|02|24|08|18|35|038.555|000.370|014.275
0000066414|21|02|24|08|18|36|038.517|000.281|010.839
0000066513|21|02|24|08|18|36|038.533|000.325|012.555
0000066613|21|02|24|08|18|36|038.549|000.096|003.711
0000066714|21|02|24|08|18|36|038.597|000.096|003.715
0000066813|21|02|24|08|18|36|038.602|000.103|004.002
0000066913|21|02|24|08|18|36|038.581|000.148|005.714
0000067014|21|02|24|08|18|36|038.539|000.148|005.707
0000067113|21|02|24|08|18|36|038.565|000.162|006.283
0000067213|21|02|24|08|18|36|038.555|000.222|008.565
0000067314|21|02|24|08|18|36|038.539|000.333|012.842
0000067413|21|02|24|08|18|37|038.432|000.740|028.461
0000067513|21|02|24|08|18|37|038.289|001.199|045.934
0000067614|21|02|24|08|18|37|038.002|002.421|092.024
0000067713|21|02|24|08|18|37|037.784|003.798|143.541
0000067813|21|02|24|08|18|37|037.007|006.583|243.637
0000067914|21|02|24|08|18|37|036.582|006.790|248.422
0000068013|21|02|24|08|18|37|036.752|007.242|266.180
0000068113|21|02|24|08|18|37|036.768|007.501|275.826
0000068214|21|02|24|08|18|37|036.539|008.220|300.358
0000068313|21|02|24|08|18|37|036.773|007.012|257.892
0000068413|21|02|24|08|18|38|036.874|006.753|249.043
0000068514|21|02|24|08|18|38|036.991|006.087|225.178
0000068613|21|02|24|08|18|38|037.406|004.598|172.024
0000068713|21|02|24|08|18|38|037.608|003.680|138.418
0000068814|21|02|24|08|18|38|037.948|002.510|095.268
0000068914|21|02|24|08|18|38|037.789|003.258|123.132
0000069014|21|02|24|08|18|38|037.954|002.436|092.471
0000069114|21|02|24|08|18|38|038.358|000.829|031.814
0000069214|21|02|24|08|18|38|038.358|000.740|028.405
0000069315|21|02|24|08|18|38|038.448|000.451|017.368
0000069414|21|02|24|08|18|39|038.709|000.644|024.939
0000069514|21|02|24|08|18|39|038.741|000.607|023.525
0000069615|21|02|24|08|18|39|038.714|000.414|016.055
0000069714|21|02|24|08|18|39|038.650|000.377|014.597
0000069814|21|02|24|08|18|39|038.501|000.355|013.685
0000069915|21|02|24|08|18|39|038.443|000.614|023.629
0000070014|21|02|24|08|18|39|038.469|000.377|014.529
0000070114|21|02|24|08|18|39|038.432|000.762|029.314
0000070215|21|02|24|08|18|39|038.299|001.192|045.663
0000070314|21|02|24|08|18|39|038.321|001.214|046.540
0000070414|21|02|24|08|18|40|038.172|001.621|061.907
0000070515|21|02|24|08|18|40|038.092|002.140|081.524
0000070614|21|02|24|08|18|40|038.007|002.436|092.600
0000070714|21|02|24|08|18|40|038.028|002.369|090.117
0000070815|21|02|24|08|18|40|038.103|001.873|071.388
0000070914|21|02|24|08|18|40|038.129|001.703|064.944
0000071014|21|02|24|08|18|40|038.220|001.481|056.607
0000071115|21|02|24|08|18|40|038.108|002.043|077.889
0000071214|21|02|24|08|18|40|037.911|002.665|101.070
0000071314|21|02|24|08|18|40|037.757|003.332|125.824
0000071415|21|02|24|08|18|41|037.566|003.865|145.216
0000071514|21|02|24|08|18|41|037.645|003.510|132.143
0000071614|21|02|24|08|18|41|037.784|003.280|123.954
0000071715|21|02|24|08|18|41|037.592|003.828|143.927
0000071814|21|02|24|08|18|41|037.518|003.924|147.254
0000071914|21|02|24|08|18|41|037.837|002.777|105.075
0000072035|21|02|24|08|18|41|037.986|002.332|088.610
0000072136|21|02|24|08|18|41|037.927|002.651|100.551
0000072235|21|02|24|08|18|41|037.730|003.250|122.662
0000072335|21|02|24|08|18|41|037.954|002.406|091.346
0000072436|21|02|24|08|18|42|038.273|001.244|047.616
0000072535|21|02|24|08|18|42|038.337|000.896|034.352
0000072635|21|02|24|08|18|42|038.432|000.548|021.061
0000072736|21|02|24|08|18|42|038.544|000.044|001.712
0000072835|21|02|24|08|18|42|038.592|000.148|005.715
0000072935|21|02|24|08|18|42|038.586|000.051|002.000
0000073036|21|02|24|08|18|42|038.672|000.473|018.328
0000073135|21|02|24|08|18|42|038.698|000.518|020.060
0000073235|21|02|24|08|18|42|038.661|000.229|008.875
0000073336|21|02|24|08|18|42|038.608|000.007|000.285
0000073435|21|02|24|08|18|43|038.491|000.407|015.677
0000073535|21|02|24|08|18|43|038.379|000.947|036.379
0000073636|21|02|24|08|18|43|038.358|000.984|037.779
0000073736|21|02|24|08|18|43|038.267|001.251|047.892
0000073836|21|02|24|08|18|43|038.267|001.133|043.358
0000073936|21|02|24|08|18|43|038.310|001.140|043.690
0000074036|21|02|24|08|18|43|038.305|001.088|041.698
0000074137|21|02|24|08|18|43|038.294|001.251|047.926
0000074236|21|02|24|08|18|43|038.124|002.006|076.510
0000074336|21|02|24|08|18|43|037.810|003.110|117.601
0000074437|21|02|24|08|18|44|037.624|004.176|157.145
0000074536|21|02|24|08|18|44|037.449|004.702|176.102
0000074636|21|02|24|08|18|44|037.459|004.650|174.210
0000074737|21|02|24|08|18|44|037.667|003.517|132.496
0000074836|21|02|24|08|18|44|037.528|004.013|150.631
0000074936|21|02|24|08|18|44|037.582|003.991|150.009
0000075037|21|02|24|08|18|44|037.496|004.450|166.886
0000075136|21|02|24|08|18|44|037.465|004.184|156.756
0000075236|21|02|24|08|18|44|037.555|003.843|144.341
0000075337|21|02|24|08|18|44|037.571|003.887|146.071
0000075436|21|02|24|08|18|45|037.257|004.939|184.031
0000075536|21|02|24|08|18|45|037.310|004.872|181.807
0000075637|21|02|24|08|18|45|037.273|005.094|189.906
0000075736|21|02|24|08|18|45|037.449|004.391|164.454
0000075836|21|02|24|08|18|45|037.534|003.887|145.927
0000075937|21|02|24|08|18|45|037.805|002.969|112.265
0000076036|21|02|24|08|18|45|037.736|003.280|123.797
0000076136|21|02|24|08|18|45|037.847|002.784|105.385
0000076237|21|02|24|08|18|45|038.395|000.659|025.305
0000076336|21|02|24|08|18|45|038.815|000.859|033.343
0000076436|21|02|24|08|18|46|038.852|001.036|040.281
0000076537|21|02|24|08|18|46|038.783|000.903|035.039
0000076637|21|02|24|08|18|46|038.767|000.755|029.283
0000076737|21|02|24|08|18|46|038.363|001.014|038.921
0000076837|21|02|24|08|18|46|037.725|003.406|128.512
0000076937|21|02|24|08|18|46|038.352|000.903|034.650
0000077038|21|02|24|08|18|46|038.539|000.125|004.851
0000077137|21|02|24|08|18|46|038.464|000.392|015.096
0000077237|21|02|24|08|18|46|038.512|000.288|011.122
0000077338|21|02|24|08|18|46|038.368|000.896|034.380
0000077437|21|02|24|08|18|47|038.161|001.829|069.802
0000077537|21|02|24|08|18|47|038.113|002.029|077.336
0000077638|21|02|24|08|18|47|038.129|002.036|077.650
0000077737|21|02|24|08|18|47|038.358|000.784|030.110
0000077837|21|02|24|08|18|47|038.422|000.725|027.884
0000077938|21|02|24|08|18|47|038.469|000.377|014.529
0000078037|21|02|24|08|18|47|038.496|000.385|014.824
0000078137|21|02|24|08|18|47|038.395|000.725|027.864
0000078238|21|02|24|08|18|47|038.443|000.622|023.913
0000078337|21|02|24|08|18|47|038.475|000.414|015.955
0000078442|21|02|24|08|18|48|038.517|000.199|007.701
0000078542|21|02|24|08|18|48|038.555|000.155|005.995
0000078642|21|02|24|08|18|48|038.544|000.111|004.281
0000078742|21|02|24|08|18|48|038.565|000.185|007.139
0000078842|21|02|24|08|18|48|038.549|000.081|003.140
0000078942|21|02|24|08|18|48|038.539|000.133|005.137
0000079043|21|02|24|08|18|48|038.533|000.355|013.697
0000079142|21|02|24|08|18|48|038.422|000.807|031.014
0000079242|21|02|24|08|18|48|038.315|001.236|047.385
0000079343|21|02|24|08|18|48|038.390|000.851|032.694
0000079442|21|02|24|08|18|49|038.517|000.422|016.258
0000079542|21|02|24|08|18|49|038.485|000.348|013.395
0000079643|21|02|24|08|18|49|038.512|000.325|012.548
0000079742|21|02|24|08|18|49|038.539|000.244|009.418
0000079842|21|02|24|08|18|49|038.533|000.251|009.702
0000079943|21|02|24|08|18|49|038.528|000.348|013.410
0000080042|21|02|24|08|18|49|038.496|000.385|014.824
0000080142|21|02|24|08|18|49|038.496|000.311|011.973
0000080243|21|02|24|08|18|49|038.517|000.318|012.265
0000080342|21|02|24|08|18|49|038.549|000.229|008.849
0000080442|21|02|24|08|18|50|038.560|000.199|007.710
0000080543|21|02|24|08|18|50|038.555|000.236|009.136
0000080642|21|02|24|08|18|50|038.555|000.259|009.993
0000080742|21|02|24|08|18|50|038.512|000.259|009.982
0000080843|21|02|24|08|18|50|038.517|000.288|011.124
