millisecs |yr|mo|da|hr|mi|se|volt   |ampere |watt   
0000095666|21|02|23|10|04|51|039.214|000.170|006.679
0000095766|21|02|23|10|04|51|038.975|001.118|043.582
0000095866|21|02|23|10|04|51|038.820|001.688|065.546
0000095967|21|02|23|10|04|51|038.842|001.681|065.295
0000096066|21|02|23|10|04|51|038.815|001.569|060.938
0000096166|21|02|23|10|04|51|038.810|001.740|067.540
0000096267|21|02|23|10|04|51|038.778|001.806|070.069
0000096366|21|02|23|10|04|51|039.113|000.844|033.020
0000096466|21|02|23|10|04|51|038.980|001.147|044.743
0000096567|21|02|23|10|04|52|038.682|002.369|091.667
0000096666|21|02|23|10|04|52|038.150|004.443|169.514
0000096766|21|02|23|10|04|52|037.236|007.805|290.642
0000096867|21|02|23|10|04|52|036.917|008.886|328.066
0000096966|21|02|23|10|04|52|036.943|008.405|310.519
0000097066|21|02|23|10|04|52|037.220|007.568|281.697
0000097167|21|02|23|10|04|52|037.220|007.738|288.036
0000097266|21|02|23|10|04|52|036.683|009.530|349.621
0000097366|21|02|23|10|04|52|036.997|008.375|309.870
0000097467|21|02|23|10|04|52|037.709|005.672|213.910
0000097566|21|02|23|10|04|53|038.150|003.924|149.737
0000097668|21|02|23|10|04|53|038.469|002.895|111.390
0000097769|21|02|23|10|04|53|038.815|001.540|059.788
0000097868|21|02|23|10|04|53|039.092|000.518|020.264
0000097968|21|02|23|10|04|53|039.310|000.051|002.037
0000098069|21|02|23|10|04|53|039.421|000.644|025.398
0000098169|21|02|23|10|04|53|039.469|000.925|036.536
0000098269|21|02|23|10|04|53|039.506|000.814|032.182
0000098369|21|02|23|10|04|53|039.421|000.481|018.975
0000098469|21|02|23|10|04|53|039.368|000.370|014.577
0000098570|21|02|23|10|04|54|039.320|000.044|001.747
0000098669|21|02|23|10|04|54|039.230|000.236|009.296
0000098769|21|02|23|10|04|54|039.123|000.614|024.047
0000098870|21|02|23|10|04|54|039.038|000.873|034.113
0000098969|21|02|23|10|04|54|038.980|001.110|043.300
0000099069|21|02|23|10|04|54|038.921|001.310|051.017
0000099170|21|02|23|10|04|54|039.065|000.896|035.004
0000099269|21|02|23|10|04|54|038.842|001.836|071.335
0000099369|21|02|23|10|04|54|038.586|002.732|105.442
0000099470|21|02|23|10|04|54|038.337|003.539|135.705
0000099569|21|02|23|10|04|55|038.368|003.332|127.862
0000099669|21|02|23|10|04|55|038.119|004.576|174.453
0000099770|21|02|23|10|04|55|037.858|005.428|205.502
0000099883|21|02|23|10|04|55|036.981|008.271|305.903
0000099984|21|02|23|10|04|55|036.922|008.701|321.278
0000100083|21|02|23|10|04|55|037.449|006.909|258.745
0000100183|21|02|23|10|04|55|037.443|006.894|258.154
0000100284|21|02|23|10|04|55|037.119|007.657|284.231
0000100383|21|02|23|10|04|55|036.821|009.138|336.487
0000100483|21|02|23|10|04|55|036.725|009.286|341.052
0000100584|21|02|23|10|04|56|037.135|007.605|282.428
0000100683|21|02|23|10|04|56|037.714|005.405|203.885
0000100783|21|02|23|10|04|56|038.645|002.169|083.852
0000100884|21|02|23|10|04|56|039.123|000.340|013.327
0000100983|21|02|23|10|04|56|039.193|000.251|009.868
0000101083|21|02|23|10|04|56|039.310|000.236|009.315
0000101184|21|02|23|10|04|56|039.283|000.103|004.072
0000101284|21|02|23|10|04|56|039.134|000.377|014.780
0000101384|21|02|23|10|04|56|039.166|000.222|008.701
0000101484|21|02|23|10|04|56|039.054|000.933|036.441
0000101584|21|02|23|10|04|57|038.645|002.236|086.428
0000101685|21|02|23|10|04|57|038.379|003.058|117.381
0000101784|21|02|23|10|04|57|038.374|003.102|119.070
0000101884|21|02|23|10|04|57|038.831|001.577|061.251
0000101985|21|02|23|10|04|57|038.916|001.221|047.552
0000102084|21|02|23|10|04|57|039.001|000.844|032.925
0000102184|21|02|23|10|04|57|039.012|000.747|029.179
0000102285|21|02|23|10|04|57|039.113|000.548|021.434
0000102384|21|02|23|10|04|57|039.102|000.644|025.192
0000102484|21|02|23|10|04|57|039.129|000.614|024.050
0000102585|21|02|23|10|04|58|038.991|001.110|043.311
0000102684|21|02|23|10|04|58|038.469|002.991|115.094
0000102784|21|02|23|10|04|58|037.364|007.568|282.783
0000102885|21|02|23|10|04|58|036.773|008.960|329.514
0000102984|21|02|23|10|04|58|037.656|005.613|211.377
0000103084|21|02|23|10|04|58|038.028|004.650|176.856
0000103185|21|02|23|10|04|58|038.321|003.132|120.040
0000103284|21|02|23|10|04|58|038.400|003.080|118.299
0000103384|21|02|23|10|04|58|037.991|004.828|183.435
0000103485|21|02|23|10|04|58|037.980|004.746|180.290
0000103584|21|02|23|10|04|59|038.108|004.309|164.245
0000103684|21|02|23|10|04|59|038.039|004.235|161.130
0000103785|21|02|23|10|04|59|037.879|004.983|188.787
0000103884|21|02|23|10|04|59|037.762|005.568|210.296
0000103984|21|02|23|10|04|59|038.018|004.480|170.331
0000104085|21|02|23|10|04|59|037.964|004.924|186.962
0000104185|21|02|23|10|04|59|037.773|005.620|212.313
0000104285|21|02|23|10|04|59|037.794|005.124|193.681
0000104385|21|02|23|10|04|59|038.081|004.021|153.132
0000104485|21|02|23|10|04|59|038.033|004.228|160.826
0000104586|21|02|23|10|05|00|038.182|003.584|136.856
0000104685|21|02|23|10|05|00|038.608|002.266|087.488
0000104785|21|02|23|10|05|00|039.065|000.585|022.854
0000104886|21|02|23|10|05|00|039.411|000.622|024.515
0000104985|21|02|23|10|05|00|039.581|001.081|042.795
0000105085|21|02|23|10|05|00|039.496|000.866|034.220
0000105186|21|02|23|10|05|00|039.373|000.607|023.909
0000105285|21|02|23|10|05|00|039.363|000.399|015.741
0000105385|21|02|23|10|05|00|039.379|000.392|015.455
0000105486|21|02|23|10|05|00|039.256|000.014|000.581
0000105585|21|02|23|10|05|01|039.182|000.251|009.865
0000105685|21|02|23|10|05|01|039.102|000.555|021.717
0000105786|21|02|23|10|05|01|039.108|000.688|026.933
0000105885|21|02|23|10|05|01|039.070|000.725|028.354
0000105985|21|02|23|10|05|01|039.065|000.792|030.954
0000106086|21|02|23|10|05|01|039.092|000.770|030.107
0000106185|21|02|23|10|05|01|039.086|000.666|026.050
0000106285|21|02|23|10|05|01|039.076|000.577|022.571
0000106386|21|02|23|10|05|01|039.097|000.659|025.768
0000106485|21|02|23|10|05|01|039.113|000.540|021.144
0000106585|21|02|23|10|05|02|039.081|000.636|024.889
0000106686|21|02|23|10|05|02|039.092|000.599|023.449
0000106785|21|02|23|10|05|02|039.081|000.622|024.310
0000106885|21|02|23|10|05|02|039.113|000.673|026.358
0000106986|21|02|23|10|05|02|039.108|000.666|026.065
0000107086|21|02|23|10|05|02|039.049|000.718|028.050
0000107186|21|02|23|10|05|02|038.927|001.170|045.547
0000107286|21|02|23|10|05|02|038.804|001.606|062.358
0000107386|21|02|23|10|05|02|038.698|001.984|076.803
0000107487|21|02|23|10|05|02|038.735|001.799|069.705
0000107586|21|02|23|10|05|03|038.656|002.006|077.577
0000107686|21|02|23|10|05|03|038.544|002.628|101.330
0000107787|21|02|23|10|05|03|038.602|002.021|078.042
0000107886|21|02|23|10|05|03|038.544|002.747|105.897
0000107986|21|02|23|10|05|03|038.321|003.221|123.446
0000108087|21|02|23|10|05|03|038.432|002.902|111.567
0000108186|21|02|23|10|05|03|038.204|004.080|155.887
0000108286|21|02|23|10|05|03|037.906|004.724|179.094
0000108387|21|02|23|10|05|03|038.119|003.917|149.330
0000108486|21|02|23|10|05|03|038.246|003.880|148.414
0000108586|21|02|23|10|05|04|038.065|004.117|156.733
0000108687|21|02|23|10|05|04|038.065|004.606|175.338
0000108786|21|02|23|10|05|04|037.874|004.820|182.590
0000108886|21|02|23|10|05|04|038.028|004.398|167.281
0000108987|21|02|23|10|05|04|038.209|004.043|154.494
0000109086|21|02|23|10|05|04|038.363|003.169|121.594
0000109186|21|02|23|10|05|04|038.698|001.940|075.083
0000109287|21|02|23|10|05|04|039.017|000.777|030.338
0000109386|21|02|23|10|05|04|039.150|000.244|009.567
0000109486|21|02|23|10|05|04|039.331|000.340|013.398
0000109587|21|02|23|10|05|05|039.480|000.947|037.423
0000109686|21|02|23|10|05|05|039.474|000.866|034.202
0000109786|21|02|23|10|05|05|039.336|000.325|012.817
0000109887|21|02|23|10|05|05|039.225|000.118|004.647
0000109986|21|02|23|10|05|05|038.831|001.784|069.303
0000110086|21|02|23|10|05|05|038.703|001.932|074.807
0000110186|21|02|23|10|05|05|038.214|003.806|145.460
0000110286|21|02|23|10|05|05|038.501|003.110|119.751
0000110386|21|02|23|10|05|05|038.438|003.036|116.706
0000110486|21|02|23|10|05|05|038.741|001.658|064.264
0000110586|21|02|23|10|05|06|038.863|001.562|060.725
0000110687|21|02|23|10|05|06|038.826|001.584|061.530
0000110786|21|02|23|10|05|06|038.820|001.555|060.371
0000110886|21|02|23|10|05|06|038.921|001.377|053.611
0000110987|21|02|23|10|05|06|038.895|001.458|056.743
0000111086|21|02|23|10|05|06|038.789|001.806|070.088
0000111186|21|02|23|10|05|06|038.656|002.495|096.471
0000111287|21|02|23|10|05|06|038.464|003.043|117.072
0000111386|21|02|23|10|05|06|038.097|004.184|159.403
0000111486|21|02|23|10|05|06|037.741|005.213|196.762
0000111587|21|02|23|10|05|07|037.800|005.598|211.623
0000111686|21|02|23|10|05|07|037.800|005.065|191.468
0000111786|21|02|23|10|05|07|037.427|007.072|264.696
0000111887|21|02|23|10|05|07|036.997|008.131|300.829
0000111986|21|02|23|10|05|07|037.316|007.079|264.183
0000112086|21|02|23|10|05|07|036.933|008.368|309.063
0000112187|21|02|23|10|05|07|037.029|008.020|296.975
0000112286|21|02|23|10|05|07|036.912|008.471|312.711
0000112386|21|02|23|10|05|07|037.406|006.798|254.296
0000112487|21|02|23|10|05|07|038.454|002.702|103.940
0000112586|21|02|23|10|05|08|038.980|000.792|030.887
0000112686|21|02|23|10|05|08|039.193|000.103|004.063
0000112787|21|02|23|10|05|08|039.304|000.355|013.971
0000112886|21|02|23|10|05|08|039.315|000.333|013.101
0000112986|21|02|23|10|05|08|039.326|000.274|010.775
0000113087|21|02|23|10|05|08|039.230|000.022|000.871
0000113186|21|02|23|10|05|08|038.959|001.155|045.007
0000113286|21|02|23|10|05|08|038.209|003.710|141.761
0000113386|21|02|23|10|05|08|038.656|002.192|084.734
0000113486|21|02|23|10|05|08|038.406|002.984|114.618
0000113586|21|02|23|10|05|09|037.374|007.479|279.543
0000113686|21|02|23|10|05|09|034.949|016.388|572.768
0000113786|21|02|23|10|05|09|035.508|012.485|443.340
0000113887|21|02|23|10|05|09|036.215|010.715|388.072
0000113986|21|02|23|10|05|09|037.252|006.938|258.489
0000114086|21|02|23|10|05|09|037.773|005.257|198.607
0000114187|21|02|23|10|05|09|038.230|003.599|137.593
0000114286|21|02|23|10|05|09|038.358|002.880|110.499
0000114386|21|02|23|10|05|09|038.448|002.599|099.939
0000114487|21|02|23|10|05|09|038.586|002.058|079.439
0000114586|21|02|23|10|05|10|038.735|001.740|067.411
0000114686|21|02|23|10|05|10|038.773|001.458|056.564
0000114787|21|02|23|10|05|10|038.858|001.340|052.084
0000114886|21|02|23|10|05|10|038.863|001.303|050.652
0000114986|21|02|23|10|05|10|038.932|000.999|038.922
0000115087|21|02|23|10|05|10|039.113|000.385|015.061
0000115186|21|02|23|10|05|10|039.129|000.348|013.619
0000115286|21|02|23|10|05|10|039.155|000.288|011.308
0000115387|21|02|23|10|05|10|039.171|000.051|002.030
0000115486|21|02|23|10|05|10|039.262|000.081|003.198
0000115586|21|02|23|10|05|11|039.278|000.236|009.307
0000115687|21|02|23|10|05|11|039.336|000.333|013.108
0000115786|21|02|23|10|05|11|039.320|000.274|010.773
0000115886|21|02|23|10|05|11|039.187|000.133|005.223
0000115987|21|02|23|10|05|11|038.975|001.125|043.871
0000116086|21|02|23|10|05|11|038.868|001.451|056.416
0000116186|21|02|23|10|05|11|038.384|003.036|116.545
0000116287|21|02|23|10|05|11|037.725|005.798|218.749
0000116386|21|02|23|10|05|11|037.172|008.967|333.362
0000116486|21|02|23|10|05|11|035.455|013.077|463.681
0000116586|21|02|23|10|05|12|036.151|011.085|400.775
0000116686|21|02|23|10|05|12|036.454|010.145|369.849
0000116786|21|02|23|10|05|12|036.316|010.589|384.583
0000116886|21|02|23|10|05|12|036.252|011.071|401.358
0000116986|21|02|23|10|05|12|036.029|011.641|419.430
0000117087|21|02|23|10|05|12|036.130|010.856|392.244
0000117186|21|02|23|10|05|12|036.959|008.034|296.968
0000117286|21|02|23|10|05|12|037.906|004.569|173.199
0000117387|21|02|23|10|05|12|038.645|001.732|066.967
0000117486|21|02|23|10|05|12|039.007|000.592|023.109
0000117586|21|02|23|10|05|13|039.219|000.155|006.099
0000117687|21|02|23|10|05|13|039.352|000.681|026.810
0000117786|21|02|23|10|05|13|039.400|000.792|031.220
0000117886|21|02|23|10|05|13|039.357|000.666|026.231
0000117987|21|02|23|10|05|13|039.161|000.037|001.450
0000118086|21|02|23|10|05|13|038.953|001.044|040.674
0000118186|21|02|23|10|05|13|038.555|002.554|098.503
0000118287|21|02|23|10|05|13|037.172|007.783|289.318
0000118386|21|02|23|10|05|13|037.018|007.805|288.940
0000118486|21|02|23|10|05|13|037.385|006.324|236.433
0000118587|21|02|23|10|05|14|038.576|002.110|081.417
0000118690|21|02|23|10|05|14|038.778|001.362|052.839
0000118790|21|02|23|10|05|14|038.523|001.955|075.314
0000118890|21|02|23|10|05|14|038.549|002.554|098.489
0000118990|21|02|23|10|05|14|039.028|000.644|025.144
0000119090|21|02|23|10|05|14|039.070|000.451|017.649
0000119190|21|02|23|10|05|14|039.017|000.570|022.248
0000119290|21|02|23|10|05|14|039.092|000.348|013.606
0000119391|21|02|23|10|05|14|039.155|000.118|004.639
0000119490|21|02|23|10|05|14|039.177|000.155|006.092
0000119590|21|02|23|10|05|15|039.182|000.148|005.803
0000119691|21|02|23|10|05|15|039.166|000.133|005.220
0000119790|21|02|23|10|05|15|039.171|000.103|004.061
0000119890|21|02|23|10|05|15|039.187|000.066|002.611
0000119991|21|02|23|10|05|15|039.171|000.177|006.962
0000120090|21|02|23|10|05|15|039.155|000.111|004.349
0000120190|21|02|23|10|05|15|039.182|000.103|004.062
0000120291|21|02|23|10|05|15|039.171|000.155|006.091
0000120390|21|02|23|10|05|15|039.118|000.236|009.270
0000120490|21|02|23|10|05|15|039.123|000.348|013.617
0000120591|21|02|23|10|05|16|039.076|000.444|017.362
0000120690|21|02|23|10|05|16|039.113|000.340|013.323
0000120790|21|02|23|10|05|16|039.129|000.222|008.693
0000120891|21|02|23|10|05|16|039.161|000.192|007.540
0000120990|21|02|23|10|05|16|039.187|000.162|006.384
0000121090|21|02|23|10|05|16|039.198|000.133|005.225
0000121191|21|02|23|10|05|16|039.187|000.088|003.482
0000121290|21|02|23|10|05|16|039.171|000.155|006.091
0000121390|21|02|23|10|05|16|039.166|000.148|005.800
0000121491|21|02|23|10|05|16|039.193|000.118|004.643
0000121590|21|02|23|10|05|17|039.187|000.192|007.545
0000121690|21|02|23|10|05|17|039.097|000.503|019.688
0000121791|21|02|23|10|05|17|039.113|000.318|012.455
0000121890|21|02|23|10|05|17|038.916|001.229|047.840
0000121990|21|02|23|10|05|17|038.549|002.058|079.362
0000122090|21|02|23|10|05|17|038.672|002.169|083.910
0000122190|21|02|23|10|05|17|038.751|001.829|070.882
0000122290|21|02|23|10|05|17|039.161|000.236|009.280
0000122390|21|02|23|10|05|17|039.214|000.148|005.807
0000122490|21|02|23|10|05|17|039.182|000.081|003.191
0000122591|21|02|23|10|05|18|039.198|000.081|003.193
0000122690|21|02|23|10|05|18|039.230|000.125|004.938
0000122790|21|02|23|10|05|18|039.187|000.118|004.643
0000122891|21|02|23|10|05|18|039.219|000.096|003.775
0000122990|21|02|23|10|05|18|039.219|000.096|003.775
0000123090|21|02|23|10|05|18|039.193|000.096|003.773
0000123191|21|02|23|10|05|18|039.214|000.096|003.775
0000123290|21|02|23|10|05|18|039.225|000.088|003.485
0000123390|21|02|23|10|05|18|039.203|000.096|003.774
0000123491|21|02|23|10|05|18|039.214|000.059|002.323
0000123590|21|02|23|10|05|19|039.203|000.074|002.903
0000123690|21|02|23|10|05|19|039.198|000.051|002.031
0000123791|21|02|23|10|05|19|039.187|000.059|002.321
0000123890|21|02|23|10|05|19|039.209|000.074|002.903
0000123990|21|02|23|10|05|19|039.209|000.096|003.774
0000124091|21|02|23|10|05|19|039.225|000.074|002.904
0000124190|21|02|23|10|05|19|039.240|000.074|002.905
0000124290|21|02|23|10|05|19|039.240|000.074|002.905
0000124391|21|02|23|10|05|19|039.225|000.022|000.871
0000124490|21|02|23|10|05|19|039.214|000.074|002.903
0000124590|21|02|23|10|05|20|039.230|000.066|002.614
0000124691|21|02|23|10|05|20|039.256|000.111|004.360
0000124790|21|02|23|10|05|20|039.219|000.111|004.356
0000124890|21|02|23|10|05|20|039.219|000.074|002.904
0000124991|21|02|23|10|05|20|039.219|000.051|002.033
0000125090|21|02|23|10|05|20|039.240|000.066|002.615
0000125190|21|02|23|10|05|20|039.235|000.111|004.358
0000125290|21|02|23|10|05|20|039.219|000.066|002.613
0000125390|21|02|23|10|05|20|039.219|000.051|002.033
0000125490|21|02|23|10|05|20|039.230|000.111|004.357
0000125590|21|02|23|10|05|21|039.240|000.066|002.615
0000125690|21|02|23|10|05|21|039.225|000.074|002.904
0000125791|21|02|23|10|05|21|039.230|000.066|002.614
0000125890|21|02|23|10|05|21|039.246|000.111|004.359
0000125990|21|02|23|10|05|21|039.209|000.051|002.032
0000126091|21|02|23|10|05|21|039.262|000.081|003.198
0000126190|21|02|23|10|05|21|039.230|000.081|003.195
0000126290|21|02|23|10|05|21|039.235|000.074|002.905
0000126391|21|02|23|10|05|21|039.251|000.059|002.325
0000126490|21|02|23|10|05|21|039.230|000.007|000.290
0000126590|21|02|23|10|05|22|039.251|000.044|001.744
0000126691|21|02|23|10|05|22|039.230|000.044|001.743
0000126790|21|02|23|10|05|22|039.246|000.103|004.068
0000126890|21|02|23|10|05|22|039.246|000.081|003.196
0000126991|21|02|23|10|05|22|039.225|000.014|000.580
0000127090|21|02|23|10|05|22|039.256|000.014|000.581
0000127190|21|02|23|10|05|22|039.230|000.103|004.067
0000127291|21|02|23|10|05|22|039.235|000.074|002.905
0000127390|21|02|23|10|05|22|039.256|000.044|001.744
0000127490|21|02|23|10|05|22|039.246|000.044|001.743
0000127591|21|02|23|10|05|23|039.251|000.029|001.162
0000127690|21|02|23|10|05|23|039.251|000.059|002.325
0000127790|21|02|23|10|05|23|039.251|000.051|002.034
0000127891|21|02|23|10|05|23|039.283|000.066|002.618
0000127990|21|02|23|10|05|23|039.283|000.022|000.872
0000128090|21|02|23|10|05|23|039.294|000.037|001.454
0000128191|21|02|23|10|05|23|039.310|000.051|002.037
0000128290|21|02|23|10|05|23|039.299|000.044|001.746
0000128390|21|02|23|10|05|23|039.315|000.059|002.329
0000128490|21|02|23|10|05|23|039.304|000.022|000.873
0000128590|21|02|23|10|05|24|039.326|000.059|002.329
0000128690|21|02|23|10|05|24|039.326|000.022|000.873
0000128790|21|02|23|10|05|24|039.304|000.066|002.619
0000128890|21|02|23|10|05|24|039.304|000.059|002.328
0000128991|21|02|23|10|05|24|039.336|000.096|003.786
0000129090|21|02|23|10|05|24|039.283|000.074|002.909
0000129190|21|02|23|10|05|24|039.294|000.022|000.872
0000129291|21|02|23|10|05|24|039.299|000.074|002.910
0000129390|21|02|23|10|05|24|039.315|000.022|000.873
0000129490|21|02|23|10|05|24|039.315|000.059|002.329
0000129591|21|02|23|10|05|25|039.304|000.022|000.873
0000129690|21|02|23|10|05|25|039.304|000.007|000.291
0000129790|21|02|23|10|05|25|039.310|000.103|004.075
0000129891|21|02|23|10|05|25|039.331|000.051|002.038
0000129990|21|02|23|10|05|25|039.315|000.022|000.873
0000130090|21|02|23|10|05|25|039.315|000.096|003.784
0000130191|21|02|23|10|05|25|039.320|000.051|002.038
0000130290|21|02|23|10|05|25|039.310|000.044|001.746
0000130390|21|02|23|10|05|25|039.331|000.096|003.786
0000130491|21|02|23|10|05|25|039.304|000.081|003.201
0000130590|21|02|23|10|05|26|039.331|000.022|000.873
0000130690|21|02|23|10|05|26|039.331|000.059|002.330
0000130791|21|02|23|10|05|26|039.342|000.059|002.330
0000130890|21|02|23|10|05|26|039.336|000.051|002.039
0000130990|21|02|23|10|05|26|039.320|000.022|000.873
0000131091|21|02|23|10|05|26|039.326|000.074|002.912
0000131190|21|02|23|10|05|26|039.336|000.066|002.621
0000131290|21|02|23|10|05|26|039.299|000.051|002.037
0000131391|21|02|23|10|05|26|039.342|000.044|001.748
0000131490|21|02|23|10|05|26|039.336|000.007|000.291
0000131590|21|02|23|10|05|27|039.310|000.081|003.202
0000131690|21|02|23|10|05|27|039.336|000.022|000.873
0000131790|21|02|23|10|05|27|039.304|000.029|001.164
0000131890|21|02|23|10|05|27|039.326|000.029|001.164
0000131990|21|02|23|10|05|27|039.336|000.007|000.291
0000132090|21|02|23|10|05|27|039.315|000.044|001.746
0000132191|21|02|23|10|05|27|039.347|000.029|001.165
0000132290|21|02|23|10|05|27|039.315|000.051|002.038
0000132390|21|02|23|10|05|27|039.320|000.044|001.747
0000132491|21|02|23|10|05|27|039.357|000.014|000.582
0000132590|21|02|23|10|05|28|039.336|000.059|002.330
0000132691|21|02|23|10|05|28|039.336|000.059|002.330
0000132792|21|02|23|10|05|28|039.342|000.074|002.913
0000132891|21|02|23|10|05|28|039.342|000.029|001.165
0000132991|21|02|23|10|05|28|039.357|000.059|002.331
0000133092|21|02|23|10|05|28|039.342|000.037|001.456
0000133191|21|02|23|10|05|28|039.352|000.037|001.457
0000133291|21|02|23|10|05|28|039.347|000.059|002.331
0000133392|21|02|23|10|05|28|039.342|000.037|001.456
0000133491|21|02|23|10|05|28|039.342|000.037|001.456
0000133591|21|02|23|10|05|29|039.347|000.051|002.039
0000133692|21|02|23|10|05|29|039.326|000.096|003.785
0000133791|21|02|23|10|05|29|039.347|000.022|000.874
0000133891|21|02|23|10|05|29|039.315|000.014|000.582
0000133992|21|02|23|10|05|29|039.342|000.029|001.165
0000134091|21|02|23|10|05|29|039.347|000.066|002.622
